Date,Equity Zone,Age Group,Race/Ethnicity,Population Size,1st Dose,1st Dose Percent,Vaccine Series Completed,Vaccine Series Completed Percent,Bivalent,Bivalent Percent,Region Centroid
12/25/21,West,0 to 17,All Race/ Ethnicity Groups,97816,29995,0.307,24202,0.247,0,0,POINT (-87.708185821836 41.876968553057)
12/25/21,Southwest,18 to 64,"Black, Non-Latinx",34560,20269,0.586,18380,0.532,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Northwest,All Ages,"Black, Non-Latinx",20588,11469,0.557,10426,0.506,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Southwest,0 to 17,"White, Non-Latinx",6820,2840,0.416,2343,0.344,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Northwest,0 to 17,Latinx,66125,25133,0.38,20767,0.314,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Far South,0 to 17,"White, Non-Latinx",8221,2966,0.361,2567,0.312,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Near South,65 and Older,"Asian, Non-Latinx",642,413,0.643,398,0.62,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Far South,65 and Older,"Black, Non-Latinx",25543,20218,0.792,19116,0.748,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,North/Central,65 and Older,Latinx,6031,6176,0.99,5617,0.931,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Northwest,65 and Older,"White, Non-Latinx",43170,30594,0.709,29347,0.68,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Near South,65 and Older,Latinx,1748,1340,0.767,1221,0.699,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,West,65 and Older,"Asian, Non-Latinx",526,652,0.99,581,0.99,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,West,0 to 17,"Other, Non-Latinx",324,973,0.99,724,0.99,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,North/Central,0 to 17,"White, Non-Latinx",44622,20292,0.455,17894,0.401,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,North/Central,65 and Older,"White, Non-Latinx",46701,42620,0.913,39491,0.846,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Southwest,18 to 64,"Asian, Non-Latinx",22745,21109,0.928,19991,0.879,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,West,65 and Older,Latinx,16558,11316,0.683,10711,0.647,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Near South,0 to 17,"Asian, Non-Latinx",694,366,0.527,319,0.46,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Southwest,18 to 64,Latinx,152226,123566,0.812,116267,0.764,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,North/Central,0 to 17,Latinx,16387,7568,0.462,5504,0.336,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Northwest,0 to 17,All Race/ Ethnicity Groups,118084,47586,0.403,40172,0.34,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Near South,0 to 17,Latinx,6109,2451,0.401,1884,0.308,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Near South,65 and Older,All Race/ Ethnicity Groups,55945,43815,0.783,40994,0.733,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,North/Central,All Ages,"Other, Non-Latinx",2557,23696,0.99,19528,0.99,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Southwest,18 to 64,"White, Non-Latinx",38804,28573,0.736,26996,0.696,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,North/Central,All Ages,"Asian, Non-Latinx",72500,63134,0.871,56999,0.786,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Southwest,18 to 64,All Race/ Ethnicity Groups,251526,205681,0.818,191915,0.763,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Southwest,65 and Older,"Black, Non-Latinx",9784,5988,0.612,5666,0.579,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Southwest,0 to 17,All Race/ Ethnicity Groups,101860,41541,0.408,34212,0.336,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Southwest,0 to 17,Latinx,74891,30642,0.409,25562,0.341,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,West,0 to 17,"White, Non-Latinx",11462,3947,0.344,3405,0.297,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Southwest,All Ages,"Other, Non-Latinx",4704,8629,0.99,7409,0.99,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Southwest,65 and Older,"White, Non-Latinx",17417,10690,0.614,10274,0.59,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Near South,18 to 64,"Other, Non-Latinx",647,5359,0.99,4325,0.99,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Far South,65 and Older,"Asian, Non-Latinx",71,80,0.99,75,0.99,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,North/Central,18 to 64,All Race/ Ethnicity Groups,446068,407261,0.913,365553,0.82,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,West,All Ages,All Race/ Ethnicity Groups,472913,309672,0.655,277995,0.588,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Northwest,All Ages,"White, Non-Latinx",256179,167200,0.653,157063,0.613,0,0,POINT (-87.7868284 41.9626701)
1/1/22,North/Central,0 to 17,"Black, Non-Latinx",13125,4137,0.315,3248,0.247,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,North/Central,All Ages,Latinx,80312,64055,0.798,54503,0.679,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Far South,65 and Older,Latinx,3472,2672,0.77,2495,0.719,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,West,All Ages,"Black, Non-Latinx",185601,86738,0.467,76383,0.412,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Near South,18 to 64,"White, Non-Latinx",17741,12645,0.713,11306,0.637,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Near South,All Ages,"Black, Non-Latinx",305264,155749,0.51,138670,0.454,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Northwest,0 to 17,"Asian, Non-Latinx",6758,3098,0.458,2699,0.399,0,0,POINT (-87.7868284 41.9626701)
1/1/22,West,18 to 64,Latinx,98810,77807,0.787,71680,0.725,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Near South,All Ages,All Race/ Ethnicity Groups,358977,209003,0.582,184959,0.515,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Near South,0 to 17,"Other, Non-Latinx",223,558,0.99,430,0.99,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Near South,18 to 64,Latinx,12415,10426,0.84,9350,0.753,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Far South,18 to 64,Latinx,23501,15053,0.641,13749,0.585,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Near South,0 to 17,"White, Non-Latinx",2875,1502,0.522,1341,0.466,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Near South,0 to 17,"Black, Non-Latinx",70957,14047,0.198,10551,0.149,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Southwest,0 to 17,"Other, Non-Latinx",1235,1018,0.824,787,0.637,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Far South,All Ages,Latinx,39142,21527,0.55,19256,0.492,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Near South,18 to 64,"Black, Non-Latinx",184196,105060,0.57,93622,0.508,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,West,0 to 17,"Asian, Non-Latinx",2087,876,0.42,773,0.37,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Northwest,65 and Older,"Other, Non-Latinx",274,2102,0.99,1828,0.99,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Far South,65 and Older,All Race/ Ethnicity Groups,38312,31703,0.827,29882,0.78,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Near South,65 and Older,"White, Non-Latinx",3391,3063,0.903,2912,0.859,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Far South,0 to 17,Latinx,12168,3802,0.312,3012,0.248,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Southwest,18 to 64,"Other, Non-Latinx",3192,6765,0.99,5866,0.99,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,North/Central,65 and Older,All Race/ Ethnicity Groups,67651,68204,0.99,62824,0.929,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Southwest,18 to 64,"Black, Non-Latinx",34560,20452,0.592,18502,0.535,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Northwest,65 and Older,All Race/ Ethnicity Groups,72675,59114,0.813,55945,0.77,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Southwest,All Ages,All Race/ Ethnicity Groups,405548,285496,0.704,262438,0.647,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,West,All Ages,"White, Non-Latinx",108889,78202,0.718,71990,0.661,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Northwest,All Ages,"Asian, Non-Latinx",41432,28953,0.699,27082,0.654,0,0,POINT (-87.7868284 41.9626701)
1/1/22,West,65 and Older,All Race/ Ethnicity Groups,49302,36755,0.746,34299,0.696,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Southwest,0 to 17,"Black, Non-Latinx",12260,2751,0.224,2155,0.176,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,North/Central,All Ages,"White, Non-Latinx",379225,292880,0.772,267631,0.706,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Far South,All Ages,"Other, Non-Latinx",585,4006,0.99,3282,0.99,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Far South,0 to 17,"Other, Non-Latinx",196,491,0.99,356,0.99,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Near South,All Ages,Latinx,20272,14217,0.701,12455,0.614,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Northwest,18 to 64,Latinx,155519,115076,0.74,106879,0.687,0,0,POINT (-87.7868284 41.9626701)
1/1/22,North/Central,65 and Older,"Asian, Non-Latinx",7659,7699,0.99,7197,0.94,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Northwest,18 to 64,All Race/ Ethnicity Groups,372392,296215,0.795,274966,0.738,0,0,POINT (-87.7868284 41.9626701)
1/1/22,North/Central,0 to 17,"Other, Non-Latinx",698,2192,0.99,1656,0.99,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,West,0 to 17,"Black, Non-Latinx",43085,8285,0.192,6052,0.14,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Near South,All Ages,"Asian, Non-Latinx",8511,7859,0.923,6888,0.809,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Southwest,65 and Older,Latinx,18626,14305,0.768,13625,0.732,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Far South,65 and Older,"Other, Non-Latinx",81,650,0.99,586,0.99,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Near South,All Ages,"White, Non-Latinx",24007,17210,0.717,15559,0.648,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Near South,65 and Older,"Other, Non-Latinx",53,763,0.99,650,0.99,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Near South,18 to 64,All Race/ Ethnicity Groups,222173,145911,0.657,129190,0.581,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Northwest,0 to 17,"White, Non-Latinx",39645,14799,0.373,13035,0.329,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Southwest,65 and Older,"Other, Non-Latinx",277,846,0.99,756,0.99,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Far South,0 to 17,"Asian, Non-Latinx",156,51,0.327,36,0.231,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Northwest,All Ages,All Race/ Ethnicity Groups,563152,402923,0.715,371087,0.659,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Near South,18 to 64,"Asian, Non-Latinx",7175,7080,0.987,6171,0.86,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,North/Central,18 to 64,"Black, Non-Latinx",44968,36508,0.812,33010,0.734,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Northwest,0 to 17,"Black, Non-Latinx",4701,1248,0.265,1038,0.221,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Far South,18 to 64,All Race/ Ethnicity Groups,138734,89345,0.644,80845,0.583,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,West,18 to 64,"White, Non-Latinx",90622,68667,0.758,63371,0.699,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Southwest,65 and Older,"Asian, Non-Latinx",6059,5163,0.852,4910,0.81,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Far South,0 to 17,All Race/ Ethnicity Groups,53396,15425,0.289,12096,0.227,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,West,18 to 64,"Other, Non-Latinx",1487,10030,0.99,8491,0.99,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,North/Central,0 to 17,"Asian, Non-Latinx",11255,5162,0.459,4383,0.389,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Southwest,65 and Older,All Race/ Ethnicity Groups,52163,38273,0.734,36311,0.696,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Far South,18 to 64,"Other, Non-Latinx",308,2865,0.99,2340,0.99,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,North/Central,0 to 17,All Race/ Ethnicity Groups,86087,41343,0.48,34150,0.397,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,West,18 to 64,"Asian, Non-Latinx",17546,13693,0.78,12463,0.71,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Southwest,0 to 17,"Asian, Non-Latinx",6654,3776,0.567,2996,0.45,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,West,All Ages,"Other, Non-Latinx",2038,12086,0.99,10127,0.99,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,West,65 and Older,"Black, Non-Latinx",25184,16614,0.66,15658,0.622,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,West,65 and Older,"Other, Non-Latinx",227,1083,0.99,912,0.99,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,North/Central,65 and Older,"Other, Non-Latinx",140,2080,0.99,1736,0.99,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,West,All Ages,Latinx,156226,105623,0.676,95902,0.614,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Northwest,18 to 64,"Asian, Non-Latinx",26912,20665,0.768,19427,0.722,0,0,POINT (-87.7868284 41.9626701)
1/1/22,West,0 to 17,Latinx,40858,16500,0.404,13511,0.331,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Northwest,All Ages,Latinx,241523,157523,0.652,144019,0.596,0,0,POINT (-87.7868284 41.9626701)
1/1/22,West,18 to 64,"Black, Non-Latinx",117331,61836,0.527,54673,0.466,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Southwest,All Ages,"Black, Non-Latinx",56603,29191,0.516,26323,0.465,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Far South,18 to 64,"White, Non-Latinx",25668,18478,0.72,17419,0.679,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,West,65 and Older,"White, Non-Latinx",6806,5588,0.821,5214,0.766,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,North/Central,All Ages,"Black, Non-Latinx",65213,48294,0.741,43508,0.667,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Far South,All Ages,All Race/ Ethnicity Groups,230442,136476,0.592,122823,0.533,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Far South,65 and Older,"White, Non-Latinx",9145,6799,0.743,6507,0.712,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,West,All Ages,"Asian, Non-Latinx",20159,15222,0.755,13817,0.685,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Far South,All Ages,"White, Non-Latinx",43034,28243,0.656,26493,0.616,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Far South,18 to 64,"Black, Non-Latinx",88499,49417,0.558,44365,0.501,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,North/Central,All Ages,All Race/ Ethnicity Groups,599806,516820,0.862,462530,0.771,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Far South,18 to 64,"Asian, Non-Latinx",758,334,0.441,305,0.402,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Southwest,All Ages,"Asian, Non-Latinx",35459,30048,0.847,27897,0.787,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Near South,65 and Older,"Black, Non-Latinx",50111,36638,0.731,34496,0.688,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Near South,All Ages,"Other, Non-Latinx",923,6680,0.99,5405,0.99,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,North/Central,18 to 64,"Other, Non-Latinx",1719,19423,0.99,16136,0.99,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,North/Central,18 to 64,"White, Non-Latinx",287902,229964,0.799,210245,0.73,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Northwest,65 and Older,Latinx,19879,17313,0.871,16373,0.824,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Near South,0 to 17,All Race/ Ethnicity Groups,80858,19272,0.238,14774,0.183,0,0,POINT (-87.613866077747 41.77153043546)
1/1/22,Northwest,18 to 64,"Other, Non-Latinx",2299,14868,0.99,12985,0.99,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Far South,All Ages,"Asian, Non-Latinx",984,465,0.473,416,0.423,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,North/Central,18 to 64,"Asian, Non-Latinx",53585,50273,0.938,45419,0.848,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Southwest,All Ages,"White, Non-Latinx",63040,42103,0.668,39613,0.628,0,0,POINT (-87.705979159982 41.792526208483)
1/1/22,Northwest,All Ages,"Other, Non-Latinx",3430,18787,0.99,16252,0.99,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Northwest,65 and Older,"Asian, Non-Latinx",7763,5189,0.668,4956,0.638,0,0,POINT (-87.7868284 41.9626701)
1/1/22,West,18 to 64,All Race/ Ethnicity Groups,325796,241790,0.742,218827,0.672,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,North/Central,65 and Older,"Black, Non-Latinx",7120,7645,0.99,7249,0.99,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,West,0 to 17,All Race/ Ethnicity Groups,97816,31123,0.318,24869,0.254,0,0,POINT (-87.708185821836 41.876968553057)
1/1/22,Northwest,18 to 64,"White, Non-Latinx",173364,121805,0.703,114679,0.661,0,0,POINT (-87.7868284 41.9626701)
1/1/22,North/Central,18 to 64,Latinx,57894,50311,0.869,43382,0.749,0,0,POINT (-87.660389127992 41.947213716152)
1/1/22,Far South,All Ages,"Black, Non-Latinx",146697,77486,0.528,69408,0.473,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Northwest,0 to 17,"Other, Non-Latinx",856,1817,0.99,1439,0.99,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Far South,0 to 17,"Black, Non-Latinx",32655,7848,0.24,5927,0.182,0,0,POINT (-87.606506619729 41.692376500251)
1/1/22,Northwest,18 to 64,"Black, Non-Latinx",14298,9084,0.635,8325,0.582,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Northwest,65 and Older,"Black, Non-Latinx",1589,1136,0.715,1063,0.669,0,0,POINT (-87.7868284 41.9626701)
1/1/22,Southwest,All Ages,Latinx,245743,168514,0.686,155454,0.633,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,Southwest,0 to 17,All Race/ Ethnicity Groups,101860,43444,0.427,35682,0.35,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,Near South,0 to 17,"Black, Non-Latinx",70957,15003,0.211,11033,0.155,0,0,POINT (-87.613866077747 41.77153043546)
1/8/22,West,18 to 64,"Black, Non-Latinx",117331,62942,0.536,55175,0.47,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,Northwest,0 to 17,"Black, Non-Latinx",4701,1324,0.282,1068,0.227,0,0,POINT (-87.7868284 41.9626701)
1/8/22,Northwest,All Ages,"Other, Non-Latinx",3430,19131,0.99,16413,0.99,0,0,POINT (-87.7868284 41.9626701)
1/8/22,Northwest,All Ages,All Race/ Ethnicity Groups,563152,407979,0.724,373709,0.664,0,0,POINT (-87.7868284 41.9626701)
1/8/22,Southwest,65 and Older,"Other, Non-Latinx",277,856,0.99,759,0.99,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,Southwest,65 and Older,"Black, Non-Latinx",9784,6004,0.614,5677,0.58,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,Far South,0 to 17,All Race/ Ethnicity Groups,53396,16209,0.304,12600,0.236,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,Northwest,18 to 64,"White, Non-Latinx",173364,122562,0.707,115009,0.663,0,0,POINT (-87.7868284 41.9626701)
1/8/22,North/Central,18 to 64,"Other, Non-Latinx",1719,19676,0.99,16206,0.99,0,0,POINT (-87.660389127992 41.947213716152)
1/8/22,North/Central,0 to 17,"Asian, Non-Latinx",11255,5295,0.47,4541,0.403,0,0,POINT (-87.660389127992 41.947213716152)
1/8/22,Southwest,All Ages,"White, Non-Latinx",63040,42524,0.675,39839,0.632,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,Far South,All Ages,Latinx,39142,21838,0.558,19450,0.497,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,West,18 to 64,"Other, Non-Latinx",1487,10224,0.99,8546,0.99,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,Northwest,18 to 64,All Race/ Ethnicity Groups,372392,299174,0.803,276074,0.741,0,0,POINT (-87.7868284 41.9626701)
1/8/22,Northwest,65 and Older,"White, Non-Latinx",43170,30664,0.71,29381,0.681,0,0,POINT (-87.7868284 41.9626701)
1/8/22,Far South,18 to 64,Latinx,23501,15193,0.646,13810,0.588,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,West,0 to 17,All Race/ Ethnicity Groups,97816,32805,0.335,25832,0.264,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,Southwest,All Ages,All Race/ Ethnicity Groups,405548,290110,0.715,264922,0.653,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,Southwest,18 to 64,All Race/ Ethnicity Groups,251526,208266,0.828,192863,0.767,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,Northwest,0 to 17,"White, Non-Latinx",39645,15246,0.385,13386,0.338,0,0,POINT (-87.7868284 41.9626701)
1/8/22,West,65 and Older,"Black, Non-Latinx",25184,16653,0.661,15692,0.623,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,Northwest,65 and Older,"Black, Non-Latinx",1589,1137,0.716,1065,0.67,0,0,POINT (-87.7868284 41.9626701)
1/8/22,West,65 and Older,"Asian, Non-Latinx",526,659,0.99,581,0.99,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,Southwest,18 to 64,Latinx,152226,125108,0.822,116834,0.768,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,West,0 to 17,"White, Non-Latinx",11462,4063,0.354,3505,0.306,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,West,18 to 64,Latinx,98810,78960,0.799,72068,0.729,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,North/Central,18 to 64,"White, Non-Latinx",287902,231166,0.803,210603,0.732,0,0,POINT (-87.660389127992 41.947213716152)
1/8/22,North/Central,All Ages,"White, Non-Latinx",379225,294539,0.777,268381,0.708,0,0,POINT (-87.660389127992 41.947213716152)
1/8/22,Southwest,0 to 17,"Black, Non-Latinx",12260,2917,0.238,2231,0.182,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,Near South,18 to 64,"Other, Non-Latinx",647,5521,0.99,4378,0.99,0,0,POINT (-87.613866077747 41.77153043546)
1/8/22,Southwest,65 and Older,All Race/ Ethnicity Groups,52163,38399,0.736,36377,0.697,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,West,0 to 17,"Asian, Non-Latinx",2087,892,0.427,789,0.378,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,Far South,65 and Older,"Black, Non-Latinx",25543,20261,0.793,19158,0.75,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,Far South,18 to 64,"Asian, Non-Latinx",758,342,0.451,305,0.402,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,Far South,0 to 17,"White, Non-Latinx",8221,3048,0.371,2629,0.32,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,North/Central,All Ages,Latinx,80312,64963,0.809,54906,0.684,0,0,POINT (-87.660389127992 41.947213716152)
1/8/22,Northwest,18 to 64,"Other, Non-Latinx",2299,15120,0.99,13084,0.99,0,0,POINT (-87.7868284 41.9626701)
1/8/22,Far South,0 to 17,"Other, Non-Latinx",196,512,0.99,370,0.99,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,North/Central,0 to 17,All Race/ Ethnicity Groups,86087,42517,0.494,35209,0.409,0,0,POINT (-87.660389127992 41.947213716152)
1/8/22,Southwest,18 to 64,"Other, Non-Latinx",3192,6904,0.99,5914,0.99,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,Near South,All Ages,Latinx,20272,14544,0.717,12620,0.623,0,0,POINT (-87.613866077747 41.77153043546)
1/8/22,Far South,65 and Older,"Asian, Non-Latinx",71,80,0.99,76,0.99,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,West,All Ages,"Black, Non-Latinx",185601,88552,0.477,77227,0.416,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,Far South,0 to 17,"Asian, Non-Latinx",156,56,0.359,39,0.25,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,Far South,All Ages,"Asian, Non-Latinx",984,478,0.486,420,0.427,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,Southwest,65 and Older,"White, Non-Latinx",17417,10714,0.615,10288,0.591,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,Southwest,65 and Older,"Asian, Non-Latinx",6059,5190,0.857,4921,0.812,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,West,All Ages,"Asian, Non-Latinx",20159,15345,0.761,13864,0.688,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,West,All Ages,"Other, Non-Latinx",2038,12335,0.99,10212,0.99,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,Far South,0 to 17,Latinx,12168,3965,0.326,3137,0.258,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,West,18 to 64,"White, Non-Latinx",90622,68999,0.761,63525,0.701,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,Southwest,18 to 64,"White, Non-Latinx",38804,28835,0.743,27099,0.698,0,0,POINT (-87.705979159982 41.792526208483)
1/8/22,Near South,65 and Older,All Race/ Ethnicity Groups,55945,43932,0.785,41098,0.735,0,0,POINT (-87.613866077747 41.77153043546)
1/8/22,Far South,All Ages,"Other, Non-Latinx",585,4088,0.99,3312,0.99,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,West,0 to 17,"Other, Non-Latinx",324,1022,0.99,749,0.99,0,0,POINT (-87.708185821836 41.876968553057)
1/8/22,Far South,65 and Older,All Race/ Ethnicity Groups,38312,31769,0.829,29946,0.782,0,0,POINT (-87.606506619729 41.692376500251)
1/8/22,North/Central,All Ages,"Black, Non-Latinx",65213,48944,0.751,43854,0.672,0,0,POINT (-87.660389127992 41.947213716152)
